"Date","Price","Open","High","Low","Vol.","Change %"
"02/21/2007","12,738.41","12,782.87","12,782.87","12,707.17","213.47M","-0.38%"
"02/20/2007","12,786.64","12,766.85","12,795.93","12,704.68","205.76M","0.15%"
"02/16/2007","12,767.57","12,764.13","12,769.17","12,744.02","243.56M","0.02%"
"02/15/2007","12,765.01","12,741.70","12,779.03","12,728.72","183.28M","0.18%"
"02/14/2007","12,741.86","12,651.29","12,759.40","12,651.21","210.88M","0.69%"
"02/13/2007","12,654.85","12,549.19","12,658.22","12,549.19","204.94M","0.81%"
"02/12/2007","12,552.55","12,580.11","12,607.51","12,536.21","174.98M","-0.22%"
"02/09/2007","12,580.83","12,638.03","12,675.68","12,545.10","220.33M","-0.45%"
"02/08/2007","12,637.63","12,665.67","12,665.83","12,575.86","193.82M","-0.23%"
"02/07/2007","12,666.87","12,656.86","12,700.28","12,630.50","194.02M","0.00%"
"02/06/2007","12,666.31","12,661.66","12,680.57","12,633.94","201.00M","0.04%"
"02/05/2007","12,661.74","12,653.41","12,681.21","12,629.86","204.14M","0.07%"
"02/02/2007","12,653.49","12,673.84","12,683.93","12,638.35","203.61M","-0.16%"
"02/01/2007","12,673.68","12,617.20","12,682.57","12,616.08","235.13M","0.41%"
"01/31/2007","12,621.69","12,520.03","12,657.02","12,505.20","258.41M","0.79%"
"01/30/2007","12,523.31","12,492.23","12,538.45","12,459.46","244.04M","0.26%"
"01/29/2007","12,490.78","12,487.10","12,542.70","12,481.49","234.51M","0.03%"
"01/26/2007","12,487.02","12,503.28","12,539.09","12,431.34","247.02M","-0.12%"
"01/25/2007","12,502.56","12,621.77","12,622.65","12,487.34","245.78M","-0.94%"
"01/24/2007","12,621.77","12,534.37","12,623.45","12,531.08","216.92M","0.70%"
"01/23/2007","12,533.80","12,477.81","12,554.23","12,468.35","236.76M","0.45%"
"01/22/2007","12,477.16","12,566.33","12,572.58","12,450.89","240.59M","-0.70%"
"01/19/2007","12,565.53","12,567.93","12,586.84","12,523.55","287.48M","-0.02%"
"01/18/2007","12,567.93","12,575.06","12,611.91","12,547.34","250.69M","-0.07%"
"01/17/2007","12,577.15","12,571.46","12,614.00","12,550.55","272.72M","-0.04%"
"01/16/2007","12,582.59","12,555.84","12,585.08","12,538.93","242.72M","0.21%"
"01/12/2007","12,556.08","12,514.66","12,561.04","12,489.66","256.53M","0.33%"
"01/11/2007","12,514.98","12,442.96","12,544.46","12,442.96","261.72M","0.59%"
"01/10/2007","12,442.16","12,417.00","12,451.61","12,355.63","226.57M","0.21%"
"01/09/2007","12,416.60","12,424.77","12,466.43","12,369.17","225.16M","-0.06%"
"01/08/2007","12,423.49","12,392.01","12,445.92","12,337.37","223.50M","0.21%"
"01/05/2007","12,398.01","12,480.05","12,480.13","12,365.41","235.22M","-0.66%"
"01/04/2007","12,480.69","12,473.16","12,510.41","12,403.86","259.06M","0.05%"
"01/03/2007","12,474.52","12,459.54","12,580.35","12,404.82","327.20M","0.09%"
"12/29/2006","12,463.15","12,500.48","12,526.03","12,451.13","161.56M","-0.31%"
"12/28/2006","12,501.52","12,510.57","12,529.88","12,478.13","126.74M","-0.07%"
"12/27/2006","12,510.57","12,408.43","12,519.22","12,407.79","143.65M","0.83%"
"12/26/2006","12,407.63","12,341.94","12,418.20","12,337.05","110.21M","0.52%"
"12/22/2006","12,343.22","12,413.08","12,420.21","12,341.70","138.05M","-0.63%"
"12/21/2006","12,421.25","12,461.62","12,483.73","12,396.01","192.09M","-0.34%"
"12/20/2006","12,463.87","12,471.32","12,498.47","12,456.58","193.30M","-0.06%"
"12/19/2006","12,471.32","12,439.51","12,491.91","12,397.61","233.45M","0.24%"
"12/18/2006","12,441.27","12,446.24","12,490.70","12,428.94","237.31M","-0.03%"
"12/15/2006","12,445.52","12,417.96","12,486.30","12,417.88","417.75M","0.23%"
"12/14/2006","12,416.76","12,317.50","12,431.26","12,307.01","253.90M","0.81%"
"12/13/2006","12,317.50","12,312.71","12,368.61","12,301.56","213.52M","0.02%"
"12/12/2006","12,315.58","12,328.24","12,333.92","12,252.05","248.14M","-0.10%"
"12/11/2006","12,328.48","12,306.21","12,354.59","12,297.63","213.85M","0.17%"
"12/08/2006","12,307.49","12,278.41","12,332.88","12,243.08","240.80M","0.24%"
"12/07/2006","12,278.41","12,310.13","12,360.76","12,264.47","212.23M","-0.25%"
"12/06/2006","12,309.25","12,328.72","12,335.45","12,294.83","220.84M","-0.18%"
"12/05/2006","12,331.60","12,283.69","12,335.37","12,276.08","233.17M","0.39%"
"12/04/2006","12,283.85","12,195.57","12,309.97","12,195.57","270.63M","0.74%"
"12/01/2006","12,194.13","12,220.97","12,248.04","12,089.98","275.41M","-0.23%"
"11/30/2006","12,221.93","12,226.73","12,275.12","12,162.48","294.89M","-0.04%"
"11/29/2006","12,226.73","12,134.40","12,240.67","12,134.40","219.27M","0.74%"
"11/28/2006","12,136.45","12,118.94","12,149.19","12,072.60","222.63M","0.12%"
"11/27/2006","12,121.71","12,279.13","12,279.53","12,110.81","236.74M","-1.29%"
"11/24/2006","12,280.17","12,321.71","12,324.11","12,258.86","77.63M","-0.38%"
"11/22/2006","12,326.95","12,321.91","12,361.00","12,302.76","177.74M","0.04%"
"11/21/2006","12,321.59","12,312.13","12,339.85","12,296.03","216.66M","0.04%"
"11/20/2006","12,316.54","12,340.71","12,355.23","12,302.52","228.96M","-0.21%"
"11/17/2006","12,342.56","12,304.62","12,342.56","12,277.40","285.11M","0.30%"
"11/16/2006","12,305.82","12,250.05","12,325.91","12,250.05","223.35M","0.44%"
"11/15/2006","12,251.71","12,214.37","12,291.73","12,205.76","258.84M","0.28%"
"11/14/2006","12,218.01","12,132.44","12,228.01","12,084.97","255.30M","0.71%"
"11/13/2006","12,131.88","12,097.70","12,164.70","12,084.81","194.05M","0.19%"
"11/10/2006","12,108.43","12,102.74","12,127.08","12,074.01","204.44M","0.04%"
"11/09/2006","12,103.30","12,174.70","12,187.03","12,090.10","275.34M","-0.60%"
"11/08/2006","12,176.54","12,147.38","12,193.75","12,102.90","252.65M","0.16%"
"11/07/2006","12,156.77","12,104.75","12,196.32","12,101.06","222.40M","0.42%"
"11/06/2006","12,105.55","11,985.16","12,117.71","11,984.76","211.25M","1.00%"
"11/03/2006","11,986.04","12,018.30","12,061.52","11,965.31","197.74M","-0.27%"
"11/02/2006","12,018.54","12,023.98","12,032.55","11,979.00","222.14M","-0.10%"
"11/01/2006","12,031.02","12,080.25","12,123.96","12,007.17","245.72M","-0.41%"
"10/31/2006","12,080.73","12,086.18","12,113.39","12,025.34","277.41M","-0.05%"
"10/30/2006","12,086.50","12,089.14","12,117.23","12,049.92","206.24M","-0.03%"
"10/27/2006","12,090.26","12,164.78","12,164.86","12,073.53","277.34M","-0.60%"
"10/26/2006","12,163.66","12,134.84","12,167.02","12,096.10","237.16M","0.24%"
"10/25/2006","12,134.68","12,127.24","12,147.97","12,081.77","238.47M","0.06%"
"10/24/2006","12,127.88","12,116.51","12,133.80","12,079.05","257.65M","0.09%"
"10/23/2006","12,116.91","12,001.33","12,125.16","11,971.79","288.78M","0.95%"
"10/20/2006","12,002.37","12,013.01","12,048.87","11,941.94","313.84M","-0.08%"
"10/19/2006","12,011.73","11,988.92","12,027.74","11,966.91","260.15M","0.16%"
"10/18/2006","11,992.68","11,947.62","12,049.51","11,947.62","276.35M","0.36%"
"10/17/2006","11,950.02","11,977.40","11,979.08","11,887.19","238.13M","-0.26%"
"10/16/2006","11,980.60","11,961.31","11,997.25","11,945.54","217.43M","0.17%"
"10/13/2006","11,960.51","11,947.22","11,960.51","11,908.80","295.10M","0.11%"
"10/12/2006","11,947.70","11,854.13","11,959.63","11,854.05","291.01M","0.81%"
"10/11/2006","11,852.13","11,865.49","11,875.98","11,794.17","256.04M","-0.13%"
"10/10/2006","11,867.17","11,857.73","11,877.90","11,829.71","227.21M","0.08%"
"10/09/2006","11,857.81","11,849.56","11,872.94","11,813.22","177.94M","0.06%"
"10/06/2006","11,850.21","11,865.49","11,865.57","11,800.50","242.99M","-0.14%"
"10/05/2006","11,866.69","11,844.38","11,870.06","11,821.23","253.55M","0.14%"
"10/04/2006","11,850.61","11,722.94","11,851.25","11,707.49","281.86M","1.05%"
"10/03/2006","11,727.34","11,670.11","11,758.95","11,653.06","230.57M","0.49%"
"10/02/2006","11,670.35","11,678.99","11,726.94","11,658.66","198.01M","-0.07%"
"09/29/2006","11,679.07","11,718.05","11,741.99","11,677.79","216.04M","-0.34%"
"09/28/2006","11,718.45","11,689.40","11,728.46","11,660.42","236.50M","0.25%"
"09/27/2006","11,689.24","11,670.19","11,720.77","11,659.62","296.89M","0.17%"
"09/26/2006","11,669.39","11,575.73","11,670.27","11,567.65","283.67M","0.81%"
"09/25/2006","11,575.81","11,509.30","11,616.48","11,486.00","267.99M","0.59%"
"09/22/2006","11,508.10","11,532.91","11,533.07","11,474.56","198.48M","-0.22%"
"09/21/2006","11,533.23","11,611.67","11,630.56","11,501.77","241.37M","-0.69%"
"09/20/2006","11,613.19","11,542.28","11,628.88","11,542.20","226.39M","0.63%"
"09/19/2006","11,540.91","11,554.60","11,562.05","11,480.56","178.88M","-0.12%"
"09/18/2006","11,555.00","11,559.97","11,588.38","11,528.11","192.68M","-0.05%"
"09/15/2006","11,560.77","11,528.75","11,613.51","11,528.75","365.45M","0.29%"
"09/14/2006","11,527.39","11,543.40","11,549.08","11,495.37","203.78M","-0.14%"
"09/13/2006","11,543.32","11,487.69","11,567.25","11,476.16","214.19M","0.39%"
"09/12/2006","11,498.09","11,396.12","11,512.98","11,395.71","237.29M","0.89%"
"09/11/2006","11,396.84","11,389.87","11,421.25","11,342.17","216.00M","0.04%"
"09/08/2006","11,392.11","11,332.24","11,402.84","11,331.04","161.65M","0.54%"
"09/07/2006","11,331.44","11,405.16","11,405.24","11,323.84","213.67M","-0.66%"
"09/06/2006","11,406.20","11,466.23","11,466.23","11,395.15","190.99M","-0.55%"
"09/05/2006","11,469.28","11,461.83","11,488.17","11,438.06","184.96M","0.04%"
"09/01/2006","11,464.15","11,382.75","11,476.48","11,382.75","168.01M","0.73%"
"08/31/2006","11,381.15","11,383.47","11,405.32","11,369.78","156.96M","-0.02%"
"08/30/2006","11,382.91","11,365.98","11,407.08","11,355.69","180.10M","0.11%"
"08/29/2006","11,369.94","11,352.65","11,379.55","11,299.58","198.62M","0.16%"
"08/28/2006","11,352.01","11,285.33","11,387.79","11,273.49","180.81M","0.60%"
"08/25/2006","11,284.05","11,301.22","11,317.43","11,260.28","150.20M","-0.18%"
"08/24/2006","11,304.46","11,297.82","11,334.72","11,273.89","170.71M","0.06%"
"08/23/2006","11,297.90","11,337.12","11,370.82","11,264.04","170.41M","-0.37%"
"08/22/2006","11,339.84","11,344.41","11,383.71","11,303.34","213.69M","-0.05%"
"08/21/2006","11,345.05","11,380.67","11,380.99","11,321.99","196.22M","-0.32%"
"08/18/2006","11,381.47","11,333.76","11,381.47","11,317.67","282.66M","0.41%"
"08/17/2006","11,334.96","11,327.36","11,372.42","11,298.38","243.00M","0.07%"
"08/16/2006","11,327.12","11,224.91","11,340.80","11,224.91","219.19M","0.86%"
"08/15/2006","11,230.26","11,098.03","11,234.27","11,098.03","208.75M","1.19%"
"08/14/2006","11,097.87","11,089.07","11,202.73","11,079.78","205.83M","0.09%"
"08/11/2006","11,088.03","11,121.16","11,121.16","11,042.64","166.87M","-0.33%"
"08/10/2006","11,124.37","11,073.14","11,143.98","11,044.72","211.27M","0.44%"
"08/09/2006","11,076.18","11,168.47","11,250.84","11,068.57","231.27M","-0.87%"
"08/08/2006","11,173.59","11,218.18","11,276.29","11,141.82","212.27M","-0.41%"
"08/07/2006","11,219.38","11,239.47","11,245.95","11,190.56","169.71M","-0.19%"
"08/04/2006","11,240.35","11,244.59","11,344.17","11,187.36","210.41M","-0.02%"
"08/03/2006","11,242.59","11,195.28","11,269.49","11,144.46","211.89M","0.38%"
"08/02/2006","11,199.93","11,125.57","11,229.46","11,125.25","229.41M","0.67%"
"08/01/2006","11,125.73","11,184.80","11,185.28","11,083.86","199.15M","-0.54%"
"07/31/2006","11,185.68","11,218.90","11,219.06","11,178.32","226.19M","-0.30%"
"07/28/2006","11,219.70","11,102.11","11,243.31","11,102.03","269.73M","1.07%"
"07/27/2006","11,100.43","11,104.19","11,187.76","11,087.55","286.53M","-0.02%"
"07/26/2006","11,102.51","11,102.91","11,157.82","11,048.16","287.17M","-0.01%"
"07/25/2006","11,103.71","11,051.05","11,133.81","10,999.90","281.84M","0.48%"
"07/24/2006","11,051.05","10,868.70","11,065.95","10,868.62","269.37M","1.68%"
"07/21/2006","10,868.38","10,937.94","10,951.77","10,838.85","433.24M","-0.55%"
"07/20/2006","10,928.10","11,007.26","11,037.28","10,924.98","336.30M","-0.76%"
"07/19/2006","11,011.42","10,797.39","11,038.48","10,797.39","343.40M","1.96%"
"07/18/2006","10,799.23","10,745.84","10,813.79","10,683.32","288.86M","0.48%"
"07/17/2006","10,747.36","10,739.35","10,802.67","10,714.71","251.64M","0.07%"
"07/14/2006","10,739.35","10,846.53","10,848.37","10,701.34","312.08M","-0.99%"
"07/13/2006","10,846.29","11,012.62","11,012.62","10,832.93","328.78M","-1.52%"
"07/12/2006","11,013.18","11,133.97","11,149.96","10,995.97","266.32M","-1.09%"
"07/11/2006","11,134.77","11,102.59","11,151.18","11,027.99","298.13M","0.28%"
"07/10/2006","11,103.55","11,091.71","11,174.47","11,090.04","207.74M","0.12%"
"07/07/2006","11,090.67","11,224.18","11,224.18","11,066.01","253.73M","-1.20%"
"07/06/2006","11,225.30","11,147.12","11,257.08","11,147.12","224.52M","0.66%"
"07/05/2006","11,151.82","11,225.06","11,225.06","11,123.32","248.32M","-0.68%"
"07/03/2006","11,228.02","11,149.34","11,231.30","11,149.34","134.79M","0.70%"
"06/30/2006","11,150.22","11,190.80","11,235.63","11,150.06","365.67M","-0.36%"
"06/29/2006","11,190.80","10,974.36","11,195.54","10,974.36","337.83M","1.98%"
"06/28/2006","10,973.56","10,925.30","10,981.25","10,902.48","260.24M","0.45%"
"06/27/2006","10,924.74","11,048.24","11,064.09","10,920.73","269.01M","-1.09%"
"06/26/2006","11,045.28","10,990.29","11,048.72","10,973.72","202.77M","0.51%"
"06/23/2006","10,989.09","11,019.19","11,074.26","10,973.40","221.94M","-0.27%"
"06/22/2006","11,019.11","11,077.78","11,077.78","10,986.14","250.46M","-0.54%"
"06/21/2006","11,079.46","10,975.24","11,131.73","10,971.72","309.29M","0.95%"
"06/20/2006","10,974.84","10,942.03","11,029.83","10,938.42","274.07M","0.30%"
"06/19/2006","10,942.11","11,014.87","11,057.61","10,907.29","332.70M","-0.66%"
"06/16/2006","11,014.55","11,014.38","11,045.20","10,984.13","451.93M","-0.01%"
"06/15/2006","11,015.19","10,817.48","11,036.48","10,817.48","358.87M","1.83%"
"06/14/2006","10,816.92","10,706.78","10,817.00","10,698.85","355.62M","1.03%"
"06/13/2006","10,706.14","10,783.14","10,862.30","10,700.93","399.22M","-0.80%"
"06/12/2006","10,792.58","10,892.00","10,927.12","10,790.26","272.49M","-0.91%"
"06/09/2006","10,891.92","10,939.14","10,976.20","10,871.59","272.93M","-0.43%"
"06/08/2006","10,938.82","10,929.70","10,964.68","10,757.55","442.15M","0.07%"
"06/07/2006","10,930.90","11,002.06","11,077.38","10,928.34","333.49M","-0.65%"
"06/06/2006","11,002.14","11,048.24","11,094.26","10,926.42","385.87M","-0.42%"
"06/05/2006","11,048.72","11,247.55","11,248.79","11,040.24","254.99M","-1.77%"
"06/02/2006","11,247.87","11,260.52","11,285.82","11,191.53","268.64M","-0.11%"
"06/01/2006","11,260.28","11,169.03","11,270.21","11,150.07","295.15M","0.82%"
"05/31/2006","11,168.31","11,091.15","11,183.04","11,085.38","353.66M","0.67%"
"05/30/2006","11,094.43","11,277.25","11,278.13","11,094.35","261.26M","-1.63%"
"05/26/2006","11,278.61","11,211.69","11,283.49","11,211.54","240.33M","0.60%"
"05/25/2006","11,211.05","11,114.96","11,214.98","11,114.96","295.35M","0.84%"
"05/24/2006","11,117.32","11,100.11","11,168.24","11,030.47","403.41M","0.17%"
"05/23/2006","11,098.35","11,126.29","11,202.65","11,097.31","315.86M","-0.24%"
"05/22/2006","11,125.33","11,143.42","11,175.35","11,040.07","340.59M","-0.17%"
"05/19/2006","11,144.06","11,124.37","11,180.29","11,075.22","485.50M","0.14%"
"05/18/2006","11,128.29","11,206.17","11,247.39","11,127.09","338.30M","-0.69%"
"05/17/2006","11,205.61","11,410.13","11,410.13","11,174.38","399.46M","-1.88%"
"05/16/2006","11,419.89","11,428.21","11,460.55","11,392.67","307.17M","-0.08%"
"05/15/2006","11,428.77","11,380.43","11,435.34","11,333.04","300.54M","0.42%"
"05/12/2006","11,380.99","11,500.01","11,500.01","11,374.74","321.24M","-1.04%"
"05/11/2006","11,500.73","11,639.29","11,639.45","11,479.44","322.51M","-1.22%"
"05/10/2006","11,642.65","11,630.48","11,670.19","11,595.18","284.53M","0.02%"
"05/09/2006","11,639.77","11,584.62","11,640.73","11,572.05","263.25M","0.48%"
"05/08/2006","11,584.54","11,576.37","11,603.59","11,561.97","309.92M","0.06%"
"05/05/2006","11,577.74","11,440.62","11,586.38","11,440.62","338.91M","1.21%"
"05/04/2006","11,438.86","11,401.80","11,463.11","11,401.80","333.94M","0.34%"
"05/03/2006","11,400.28","11,414.69","11,424.93","11,362.42","380.54M","-0.14%"
"05/02/2006","11,416.45","11,345.21","11,427.65","11,345.13","335.42M","0.64%"
"05/01/2006","11,343.29","11,367.78","11,428.37","11,329.44","365.97M","-0.21%"
"04/28/2006","11,367.14","11,358.33","11,417.66","11,347.21","738.44M","-0.14%"
